SB	R1.01	"36(12)PP◆/
18(6)P◆"	F&E	10	Y140	SB(1)	From BATS: 30+6 From STB: 20+6	Upgrade Only	0.00	"Starbase. See EW Chart. See (433.41), (441.0), and (510.3). Module
Limits 4FTM+2PFM."
Ftr-Depot	NA	0[6]/0	FO	0	Y172	—NA—	None	(443.3): 6	0.0	See (443.0).
STB	R1.47	"12-24(6)◆
/6-12(3)◆"	SO	9	Y175	STB(2)	From BATS: 12+ftrs From BS: 15+ftrs	Upgrade Only	0.0	Sector Base; see EW chart.
"PWR
module"	17	0/0	AO	0	Y178	—NA—	None	Built: 2	0.0	Power module for base (441.5)
PF Module	16	0P/0P	AO	0	Y180(A)	—NA—	None	2(+PFs)	0.0	PF module for base or FRD.
BSX	R1. 202B	16(6)◆/8(3)◆	Future	9	Y182	BS(3)	"From BS: 12
From MB: 8+6"	—NA—	0.0	See (444.0).
BTX	R1. 202	18(9)P◆/9(5)P◆	AO	10	Y182	BATS (2)	"From BATS: 18+6
From MB: 27+18
From BS: 22+6"	—NA—	0.0	X-unit; see EW Chart; has X-Stingers.
SBX	R1.201	"54(18)PP◆/
27(9)P◆"	AO	11	Y182	SB(1)	"From SB: 24+12
From BTX: 45+24"	—NA—	0.0	X-unit; see EW Chart; has X-Stingers.
STX	R1. A11	"18-36(6)◆
/9-18(3)◆"	SO	10	Y183	STB(2)	"From STB: 10 EP +
10 XTP + Ftrs/PFs."	Upgrade Only	0.0	X-Unit; Sector Base; see EW chart.
PLANETARY UNITS										
PGB	14	3/None	AO	0	Y135	—NA—	—NA—	"Built: 3
Self-Gen: 4
Upgrade: 6"	0.0	Planetary Ground Base (no fighters)
PDU	14	3(6)/None	F&E	0	Y135	—NA—	From PGB (441.3)	"Built: 4+3
Self-Gen: 5+3
Upgrade: 7+3"	0.0	See (508.1) and (431.2).
C-BASE	NA	8/None	PO	0	Y166	—NA—	From Colony: 7	—NA—	0.0	Colony Base, see rule (446.5).
COLONY	NA	0/None	PO	0	Y166	—NA—	—NA—	(446.13): 2+2+2	0.0	Colony, see rule (446.0)
Shipyard	Future	0/None	PO	0	Y170	—NA—	None	(450.12): varies	0.0	Secondary Shipyard, see rules.
MARKERS AND SPECIAL UNITS										
Designation	"SFB
Ref #"	Factors On Counter	Product	Cmnd (754.0)	Date Avail	Base Hull; Size (755.0)	Conversion Cost, Source	Build Cost or Substitution	Salvage (439.0)	Notes and Special Cases; EW, Shock
DIP	NA	DIP	SO	0	Y160	—NA—	—NA—	One/year: 10 (or more)	0.0	Diplomatic Team, see rule (540.0).
ADM ★	NA	ADM ★	AO	1	Y168	—NA—	None	(316.32): 0	0.0	Admiral
Marine	NA	★★	PO	1	"Y170
(War)"	—NA—	—NA—	(321.12): 5	0.0	Marine Major General, See (321.0).
MEGA	J16	(+2-0)/None	PO	0	Y179(A)	—NA—	—NA—	(535.13): 5	0.0	Megafighter Packs
MEGA-H	J16	(+1-0H)/None	PO	0	Y179(B)	—NA—	—NA—	(535.13): 3	0.0	Megafighter Packs for heavy fighters
MEGA-X	J16	(+3-0X)/None	PO	0	Y182	—NA—	—NA—	(535.15): 7	0.0	Megafighter Packs for X fighters
Z-SYMBOLS USED: ◆ = scout; § = can be in battle group, ‡ = two-step conversion, ■ = carrier escort, ★ = leader, ▲ = half factor of fighters.										
